area,perimeter,aspect,circularity,extent,solidity,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7,label
12487.5,456.00714015960693,0.984375,0.7546439236014486,0.7742745535234205,0.9737981049655867,0.7864225093231229,2.9516144464034397,4.360327037384012,5.733757927144727,5.999998183881394,5.991815860307918,5.999998747136473,1
11350.0,433.01933228969574,1.0,0.7606610061482759,0.6927490233952179,0.9746253916985423,0.778922839495277,2.669479968113126,5.587711209860464,5.991870067084608,-5.999999999219413,-5.999709007524061,5.999999998814063,1
12849.0,451.0782071352005,1.0,0.7935522035120224,0.7842407226083837,0.978896845880017,0.7927398194024057,3.3095852226769624,5.262972658055426,5.969965145419693,5.9999999915542706,5.999666104197685,-5.9999999845931935,1
12737.5,450.00713980197906,1.0,0.7904151436665204,0.7774353026869241,0.9795063056767528,0.7838169355305371,2.83410697982575,5.06066941028408,5.92279095647758,5.9999999219071505,5.997873480359611,-5.999999932230463,1
12405.0,435.76449966430664,1.0327868852459017,0.8209239744419983,0.8069867290653795,0.9855797877896492,0.7965167264824293,4.136734200163783,4.81696605003366,5.979643194798366,5.999999982785912,5.999824310577937,5.999999999263915,1
11774.0,442.04877030849457,1.0,0.757170215434036,0.7186279296436384,0.9772981945650717,0.7861070650825809,2.962426504261629,4.225094053744345,5.902991481934355,5.999999829109232,5.998706592382077,5.999999620600427,1
12413.0,454.93607246875763,1.0,0.7536780575427967,0.757629394485008,0.9758647797974949,0.7964430443063665,3.946141457632175,4.756693032726518,5.991038146261066,5.999999994690303,5.999904143553487,5.999999999818914,1
12298.5,448.83556723594666,1.0,0.767162702462756,0.7506408690948095,0.9751427211405691,0.7848406824418364,2.8560266551298423,4.436107529760713,5.794225955256032,5.999999691661186,-5.999354410398378,-5.9999988161691915,1
10999.5,433.60511922836304,0.984375,0.73518054562891,0.6820126487672363,0.974528218217903,0.7678974778549188,2.4473451125034242,5.276043950108925,5.932764746369561,-5.999999979216368,-5.999020439731861,5.99999994193116,1
10973.0,443.5634891986847,1.0158730158730158,0.7008477138434814,0.680369543608608,0.9741222423565962,0.7459799167789054,2.181019659520469,4.653862611683516,5.709298687763967,5.9999999728727795,-5.988088900426631,-5.999998140360681,1
12116.5,444.00714004039764,1.024,0.7723375365935217,0.7572812499526699,0.9780836292397413,0.7922646177949934,3.228461248505061,5.0499390857569795,5.982608578397122,-5.999999994403611,-5.9997088674397245,5.999999991604316,1
11685.0,504.3330411911011,1.0158730158730158,0.5773028975578095,0.7245163690026961,0.9643476107151648,0.7634727845364371,2.414155716837061,4.938266323487434,5.671438177101326,5.999999792444976,-5.989516104237589,5.999998318115906,1
11208.0,442.0487701892853,1.0,0.7207715117344816,0.684082031208247,0.9742698191086344,0.7557130003173363,2.28902651274805,4.782999594280861,5.7030379580524215,5.9999991633109655,5.989356075677693,5.999998564852975,1
12498.0,462.2497808933258,1.0,0.7350162765269629,0.7628173827659414,0.9676744995573013,0.7730631934612305,2.5799999930263873,4.746160324116222,5.815446998363882,5.999999337600401,5.9886868072385155,5.999999811297557,1
12526.0,446.7350620031357,1.0,0.7887187994748942,0.764526367140837,0.9787466790921435,0.7924207665832697,3.3105971365329436,4.6902146578703015,5.939830645028541,-5.999999965662259,-5.998950695929421,-5.999999895920398,1
11955.0,447.07820785045624,1.0,0.7516098132634307,0.7296752929242142,0.9802796112516683,0.7710629804842979,2.4821314851388334,5.28006944203003,5.965915180227467,-5.999999989147084,-5.998591521955066,-5.999999982162,1
11770.5,427.66399443149567,0.9838709677419355,0.8087222646559185,0.7780605499221271,0.980793267146005,0.7961478126327441,4.067316661584525,4.654629091080802,5.974899452120554,5.999999971282535,5.999762377301767,-5.999999996056643,1
12646.5,453.6639943122864,1.0,0.7721676233763065,0.7718811034685131,0.970977772584669,0.7943265169220067,3.660761775903323,5.511029408460771,5.970787541300853,5.999999992981459,5.999724138216761,-5.999999990885539,1
12414.5,449.52185904979706,0.984375,0.77203584813789,0.7697482638411615,0.9812282642284833,0.7949089020215053,3.5073883797865597,4.964997948140587,5.990012898993206,5.999999995195684,5.999836641767632,-5.999999999470413,1
11106.5,434.776692032814,1.0078740157480315,0.7383369056739416,0.683224655469782,0.974510836099455,0.7681470869518938,2.456625968603886,4.919317701055325,5.877600434201411,-5.999999848199983,-5.997051609088511,5.999999779052459,1
11476.5,439.4629839658737,1.0,0.7467491286553612,0.7004699706603716,0.9753537584689284,0.7684886814727059,2.4520919140717345,5.6535404085910645,5.985096397280482,-5.999999998512922,-5.999952752215532,-5.999999997245928,1
11365.5,442.14927566051483,1.0158730158730158,0.7305678806267802,0.7047061011467816,0.9698766906199704,0.7607840278776219,2.341672378290889,5.057916350687514,5.8893974533730695,-5.99999985156544,-5.993942340862741,-5.999999883215427,1
11466.0,434.877197265625,0.984375,0.761883431706421,0.710937499955919,0.9810901000272876,0.7737028780565014,2.5351443793886155,5.047847040059446,5.904407111273428,5.999999919235488,5.997456218472138,5.999999873995405,1
12289.5,454.83556723594666,1.0,0.746509332301616,0.7500915526885931,0.9662316219068927,0.7957532093159261,4.102582003841995,5.022602577391415,5.956867536551522,5.9999999983914085,5.999671415997778,5.999999957327302,1
11616.0,435.90663492679596,1.008,0.7682092080197271,0.7375238094769826,0.982159465546448,0.7718557594046217,2.494042394193437,5.475492917134611,5.983563368356271,-5.999999995938381,-5.999236924397178,5.999999997017596,1
11615.0,482.2497807741165,1.0,0.6276029848103722,0.7089233398004807,0.951698144049187,0.7650921817918678,2.4833350368820133,4.0532852677555455,5.20795584443031,5.999989903105506,-5.99448930031402,5.999952984321075,1
11101.0,438.04877030849457,0.9921875,0.7269876541306864,0.6828863188556296,0.9718112579031943,0.7742392937786908,2.5707026999266316,5.360908111944391,5.903954113042273,5.999999957148709,5.998300678109103,5.99999991189645,1
10796.0,438.53405117988586,1.0,0.7054497727621316,0.6589355468347817,0.9753365253432706,0.7626455621725176,2.3864618634710784,4.552229478896818,5.759695906005352,-5.999999282965793,-5.9939713757987585,-5.99999875731315,1
12131.0,447.07820785045624,1.0,0.762674918000726,0.7404174804235585,0.9805997897517905,0.7749533994860102,2.589210342022103,4.634904118201346,5.825856837611084,5.999999928361353,-5.995363064055088,5.999999295025073,1
12086.0,447.76449966430664,0.984375,0.7575183149541698,0.7493799602709957,0.977001737926761,0.7888030377936501,3.0242102208681096,5.620669105088849,5.99928842452251,5.999999999974104,5.999984709824244,-5.999999999977871,1
11720.5,439.46298360824585,1.0,0.7626256416721193,0.7153625487844627,0.9747182834234506,0.7819075141761559,2.772603297252673,4.572830978412742,5.919786714694975,-5.999999941285788,5.9996941617492485,-5.999999807439804,1
11104.5,445.8061298131943,1.024390243902439,0.7021288221311094,0.71651180792899,0.9590620545874627,0.7907042772180067,3.5909965850796484,4.814383991785018,5.804355435162702,-5.999999298807181,-5.996338801183096,-5.999999919164188,1
12006.5,445.1787129640579,1.024,0.761302945474173,0.7504062499530996,0.978006760804952,0.7843402587110253,2.9036463193198734,3.937622840867479,5.667311316804793,-5.999996664047316,-5.987399603870869,5.999995330247669,1
11600.0,434.04877030849457,0.9765625,0.7737324171198516,0.7249999999546874,0.9810969678199266,0.7899747878338185,3.1452535228444374,4.291193092367652,5.9361783446279395,-5.999999911242561,-5.9995970921421895,5.9999998278329025,1
11130.0,433.705624461174,1.0158730158730158,0.7435581184665612,0.6901041666238774,0.9740089261421188,0.7709303485045353,2.507262208584194,4.980242923686179,5.870299005770158,-5.999999951136038,-5.999759755151883,5.999999730047671,1
12728.5,454.69343185424805,1.0,0.7736592624190789,0.7768859862807076,0.9828957528198535,0.7772616737333808,2.627263562590643,5.503347942521579,5.971163573241977,5.9999999885772874,5.998562383304932,-5.999999999976026,1
12694.5,460.3502861261368,0.9920634920634921,0.7527462993508028,0.8059999999488254,0.9671999999263086,0.7932069608300292,3.983577720007356,4.9087826016041465,5.850345451621584,-5.999999996361419,5.999344461620904,5.999999614133211,1
11317.5,440.14927542209625,0.984375,0.7341087231727562,0.7017299106707756,0.9755204067598569,0.7782684152355646,2.639715903053822,5.5449854503954334,5.968338053086001,5.9999999894930856,5.9984747154796105,5.99999999362601,1
11927.0,445.07820785045624,1.0158730158730158,0.7566036323849928,0.7395213293192261,0.9735134472535188,0.7697309078189349,2.4909673977525455,4.922834279645759,5.783577171881302,5.999999688000939,5.997859858566327,-5.999999322445478,1
12201.0,462.30865597724915,1.0,0.7173667466547818,0.7446899413607977,0.966607248883612,0.7767946164447275,2.6346205586737717,4.437900237254778,5.743352450721214,5.999998625263258,5.985842751633868,-5.999998730905526,1
12116.5,485.722869515419,1.0,0.6453717434066567,0.7395324706579876,0.9487510765837639,0.7639268520425958,2.431850607577087,5.184916547631084,5.9491208863505936,5.999999965339032,5.996869355090244,-5.999999971675493,1
12212.5,449.1787129640579,1.0158730158730158,0.7606346543815143,0.7572234622546364,0.9692075710512116,0.7784575549111491,2.689430180258371,5.6760687016640325,5.927824153424361,5.999999996311296,5.997520072863488,-5.999999965045767,1
12283.0,443.9066346883774,0.9765625,0.7833052613962952,0.7676874999520196,0.970642854243894,0.7898984714663045,3.127089719876719,5.3551107263391895,5.973118639555227,-5.999999987657554,-5.999248317334174,5.99999999608506,1
12641.5,454.3502861261368,1.0,0.769532313857074,0.7715759276872818,0.9808736808674058,0.7833343954152326,2.774782034046861,5.661532500112341,5.990524458316961,-5.9999999984560075,-5.999610516607421,-5.999999999930497,1
11739.5,442.9777022600174,1.0,0.751788593246545,0.716522216753142,0.969085355706696,0.7757403786326975,2.593559215956864,4.695694015688885,5.915757087357371,-5.999999880788423,-5.99686698934301,5.99999985431932,1
12237.5,446.3502860069275,0.9765625,0.771882036584989,0.7648437499521973,0.9796269611767829,0.7780669678494758,2.6607497640561406,5.487960696644943,5.9711462503540815,5.999999989039591,5.998729011499596,-5.999999995815353,1
11559.0,443.90663504600525,0.984375,0.7371346985175388,0.7167038690031805,0.9686177566540731,0.7661949514939406,2.437801940511516,4.785608623700991,5.812700707798959,-5.999999345271701,-5.9881440090129425,5.999999838115452,1
12662.5,453.5218588113785,1.024,0.7736292372838341,0.7914062499505371,0.9743382578505434,0.7902450850626414,3.1760601556580252,5.401981719843932,5.973204355590369,-5.999999993854267,5.999467590959621,5.999999989690476,1
11437.5,443.8061295747757,1.0,0.7297168568574235,0.698089599566767,0.973404255236306,0.7629674338066941,2.3649594827991702,4.70386390522059,5.796598529002461,-5.99999915137384,-5.983831474521904,5.999999813739118,1
11680.5,455.46298384666443,1.0,0.7075630149358144,0.7129211425346117,0.9583213684244721,0.7787944655029729,2.7198020598475945,4.739567420938223,5.721598887522312,-5.99999846704748,-5.983314305436452,-5.999999929622298,1
11143.0,430.39191603660583,1.0,0.7559338335094502,0.7131519999543583,0.9774561402651354,0.7813710991750421,2.710550756708354,5.722240484009523,5.989881730812464,5.999999999604748,5.999870089407534,5.99999999856603,1
12285.0,444.2497806549072,0.9765625,0.7822229985792865,0.7678124999520117,0.9751160851708445,0.7875546503322243,3.0027303373019696,4.452756328348572,5.785512357431722,5.999999328700159,5.993810563008105,5.999998889830444,1
11448.0,446.39191603660583,1.0,0.7219495375429485,0.6987304687073529,0.9760422882619113,0.7646351721051711,2.4085201182337324,4.091218542158278,5.51690570927856,-5.999999764727055,-5.996214064170754,5.999988667684137,1
11549.5,449.6639943122864,1.0,0.7177890343203369,0.7391679999526932,0.9581069309421288,0.7702015389033348,2.533912348900036,5.050304266802004,5.726507088623199,-5.999999626281607,-5.989589755484943,5.999999069074809,1
11495.0,435.07820773124695,1.0,0.7631047871049499,0.7356799999529164,0.9804256044197683,0.7736693685727684,2.537149274227955,5.640543774472725,5.9793180777260995,5.9999999992371205,5.999675438383662,5.9999999947459415,1
12487.5,447.6639941930771,1.0,0.783034747810954,0.7621765136253554,0.9820305126626273,0.7842680291436994,2.8475187524032726,4.686581778536074,5.841029483572519,5.999999533974391,5.994264065640219,5.999999681045546,1
11131.0,433.70562410354614,0.9765625,0.7436249263522688,0.6956874999565195,0.9788506352742513,0.7691550299218506,2.4539645693658843,5.201970097524636,5.930683491767667,-5.9999999725018,-5.997461380075938,-5.999999933624994,1
10806.0,427.5634891986847,1.0,0.7428029197153754,0.7027835587472175,0.9754028071512025,0.7668148728211458,2.4314141967101586,4.847169631267389,5.852904040593916,5.9999998128021526,5.994708795641409,-5.999999641841786,1
11001.5,437.948264837265,1.0,0.720802272391797,0.6714782714433912,0.9761323809080225,0.7505268720920385,2.230348493339587,4.145437428671492,5.482454826886892,-5.999988053661967,-5.93566021101286,-5.999995802818309,1
12047.5,449.3208485841751,1.0,0.7498832589824277,0.7353210448769946,0.9704377944363093,0.7733984485085452,2.5475222939229845,4.979587230327784,5.868568034512679,5.999999739632501,5.9919455814988,5.999999894409953,1
11466.0,437.22034323215485,0.984375,0.7537391607663632,0.710937499955919,0.9774102803701806,0.7698265118688121,2.466290155560161,5.500030959165699,5.968190756969881,-5.999999992329637,-5.99861253900747,-5.99999998903999,1
12826.0,471.4213538169861,1.024,0.7252414176311863,0.8016249999498984,0.959455415846839,0.791390479180494,3.867593103012436,4.5655157208359585,5.822488869178125,-5.99999924337569,-5.999438999679824,5.9999997480516285,1
10689.0,434.1909056901932,1.0,0.7125010285552212,0.6524047851164304,0.9755852689293492,0.7421796862167321,2.1428394901564416,4.521370188444047,5.513214943633165,5.999993101960743,5.930958794297509,-5.999999035554574,1
11439.0,438.3919162750244,0.984375,0.7479504869389396,0.7092633928131657,0.977901260869596,0.7709559511185321,2.4860942661958285,5.975241193063869,5.998547317279516,-5.999999999983626,-5.99997475595306,-5.99999999998783,1
11534.5,444.14927554130554,1.0,0.7347688243708637,0.7040100097226556,0.9657554317439816,0.7727226886965967,2.5506986487051084,5.077522357666019,5.864395545278539,-5.999999766821246,-5.994341767613324,-5.999999881653098,1
11717.0,442.0487701892853,1.0,0.753504621965821,0.7151489257376008,0.9760099957537685,0.7890383785892061,3.0221580841329616,5.404670067558905,5.990293634676924,-5.999999999097107,-5.999927077963314,-5.999999997637045,1
11431.5,438.29141092300415,1.0,0.7478029339222877,0.6977233886292893,0.9767590890779032,0.7815326317509931,2.73504920323553,4.977860306531946,5.932083369669669,5.999999986016717,5.998844061178502,-5.999999907715034,1
11142.5,440.6345567703247,1.0078740157480315,0.7211662591060902,0.6854392223987795,0.9672728850238923,0.760408284966086,2.3504384419811957,4.9659224769786,5.877704521519558,5.999999747681304,5.991114461691515,-5.999999994075269,1
11461.0,438.04877030849457,1.0078740157480315,0.7505635081516796,0.7050319881456057,0.9727550499938249,0.7807778012112041,2.7656290982987533,4.134142220005299,5.636463757574212,-5.999997158821316,-5.991410566761736,5.99999524506032,1
11642.0,449.07820761203766,1.0,0.7254266359094426,0.7105712890191301,0.961950010248961,0.7735678033672589,2.5734895055977334,5.152071407575615,5.8718267839512635,-5.9999997870857475,-5.993568660479136,5.999999971646019,1
11189.5,438.6345566511154,1.0158730158730158,0.7308274611801352,0.6937934027347599,0.9674895161499728,0.7718980521842458,2.530583360314822,5.399751445921282,5.997042835633344,5.999999999763096,5.999951460308111,-5.9999999996487965,1
12872.0,460.2497806549072,1.0,0.7636049143144114,0.785644531202048,0.9662938217126121,0.7937734615052214,4.424424122108218,4.974170132988821,5.8648780357669,5.999999945478901,-5.999251078962689,5.999999708164064,1
12288.0,443.90663492679596,1.0078740157480315,0.7836241180247812,0.7559055117645235,0.9799043061419533,0.7959577106655891,3.883478879914174,5.142467716134332,5.9932738621843695,5.999999999273885,-5.999980008280249,5.999999998019718,1
11961.5,441.46298348903656,1.0,0.7712708553317301,0.730072021439815,0.9796478295675963,0.7804448947079159,2.6922481949308064,5.021957076666703,5.91201171416934,5.999999977739925,5.999380904838284,5.999999867035527,1
12046.0,449.07820785045624,1.0,0.7506003476109345,0.7352294921426251,0.9714907858404378,0.7789304064318954,2.668307824078535,5.103629230086571,5.945468922034401,5.999999961884256,5.998924457255444,5.999999959339749,1
12623.0,452.45079123973846,0.984375,0.7748715971496495,0.7826760912213122,0.9733209961467097,0.7849330671471079,2.907057503973897,4.618823882773451,5.878416447319688,5.999999788583589,5.995168585947653,-5.999999680741474,1
12002.5,444.14927566051483,1.0158730158730158,0.764581283087887,0.7442026289221104,0.9815587176168172,0.771381093710389,2.5003769341725963,5.934839730529953,5.992365748507992,5.999999999635304,5.999677228602094,-5.999999999806922,1
11742.0,444.3919161558151,1.0158730158730158,0.747170367676244,0.7280505951929532,0.9614345368900815,0.7853600897656452,2.943819978885502,4.851312432885258,5.809596995376431,-5.9999994939863575,-5.995742697500845,5.999999606223039,1
12247.5,442.9777023792267,1.0,0.7843205239432173,0.7475280761262495,0.9741111905691473,0.7920696173714203,3.2448635331768028,5.567725145864298,5.986175597224151,5.999999999410127,-5.999750851091583,5.999999996753868,1
12576.0,447.07820749282837,1.0,0.7906520306752849,0.7675781249531507,0.9808524742829737,0.7850853207469887,2.8258095552380573,5.662925251098833,5.988653127972989,5.999999997978832,5.9995561886830595,5.99999999986191,1
11852.0,444.39191591739655,1.0,0.7541699205587507,0.7233886718308479,0.9802332312480164,0.7741719956943905,2.551857657467957,5.200548122810983,5.930085641243164,5.999999936746587,5.996568697528677,-5.999999963565703,1
11058.0,447.705624461174,1.0,0.6932683103506031,0.6749267577713057,0.9611055581277558,0.7670439295090647,2.4708058474994705,4.363123333989564,5.80651037684482,5.99999881978733,5.98638928581391,-5.999999860826105,1
10901.0,426.877197265625,1.0161290322580645,0.7517445542871826,0.6977086533091584,0.9797770985996964,0.7619621033328744,2.3624600949540246,4.222368393721539,5.5698028864830835,-5.999999618993166,-5.994605025690112,5.999992667556475,1
12255.5,448.97770261764526,1.0,0.7639964693760906,0.7480163573762197,0.9737793491737492,0.7965279488732585,4.74163329245851,5.173501778931248,5.998309106244416,5.999999999770373,5.999999207949342,-5.999999999894323,1
12580.0,447.76449942588806,1.0158730158730158,0.7884809210881828,0.7800099205865569,0.9799797459702438,0.787730340418995,2.9504031389637797,5.506846559032895,5.978106082854447,5.999999996310119,5.999373583088468,-5.999999993560364,1
11059.0,434.8771973848343,0.984375,0.734839426706959,0.6857018848781187,0.9775047508748393,0.7657962870786834,2.4145133258230516,4.863102887769904,5.866805767384959,5.999999823562357,5.994320311571188,-5.999999717732807,1
12166.5,448.97770261764526,1.0158730158730158,0.7584482921679414,0.7543712797151307,0.9724253685831095,0.7914078386674294,3.8823235840971733,3.8238372846341284,5.99693859801813,-5.999999997006022,5.999970434307254,-5.999999999006899,1
12717.0,456.59292674064636,1.0,0.766542390159145,0.7761840819838755,0.9772910662073166,0.7958377914732199,3.7938230353985354,5.010911087722995,5.988331288225034,5.999999999750839,5.999942468067817,-5.999999994231544,1
11480.5,433.8061295747757,0.9920634920634921,0.7666185055138238,0.7289206348743542,0.9805269675039051,0.7771970165035039,2.616468479199493,4.548322919397047,5.82996082597377,-5.999999252820705,-5.990198535909031,-5.999999908735332,1
11338.0,433.7056243419647,0.984375,0.7574539040259033,0.7030009920199032,0.9742223748948081,0.7759073765165367,2.6191138068581945,4.414589574491159,5.835768301696973,-5.999999192997617,-5.991074941473223,-5.999999812146457,1
11440.0,441.70562422275543,1.0,0.7368346323587793,0.6982421874573826,0.9814266717298137,0.7724458397033567,2.5304218638716667,4.3824041168880825,5.704377881292916,5.999998003011296,5.983119298259013,-5.999998242168782,1
11900.0,447.90663492679596,1.0,0.745387033858747,0.726318359330669,0.9785781833823791,0.7854120367003442,2.847882613940168,4.909506505465384,5.957912951399469,5.999999992262994,5.999639265186741,5.999999953210062,1
12343.5,446.83556735515594,0.9920634920634921,0.7768778076723601,0.7837142856645261,0.9706680296488288,0.7955674150556337,4.606435436229989,4.7617341002039275,5.944337226128676,-5.999999981855004,-5.99980982460735,5.999999913189361,1
11141.5,437.60511898994446,1.0,0.7311201297601321,0.6800231933178696,0.9760830521725802,0.7767596089571173,2.653403660883115,5.561629112783345,5.988018546809124,-5.999999999354439,-5.999803627857984,5.999999997395689,1
11467.5,437.1198378801346,1.0,0.7541844602253196,0.6999206542541552,0.9797932329989923,0.7688136502782883,2.454789506871248,5.021410857318293,5.893236461969964,5.999999902657211,5.995871457174722,5.999999840935196,1
10977.5,441.8061298131943,1.0,0.7067239926166707,0.6700134276934806,0.9711164188808283,0.7359381330318885,2.0893041833010884,4.843060086840454,5.689798938124028,5.999998310498005,5.962527162424642,5.999999976673928,1
11895.0,441.4213534593582,0.9920634920634921,0.7671276460807708,0.7552380951901436,0.9803436765170525,0.7742922976685686,2.5653414900095868,4.515273059983557,5.718127743996651,5.9999980597975116,5.983082417880907,-5.999999304247667,1
12347.0,449.4213538169861,1.0,0.7681816078177784,0.7536010741727538,0.9695708507621367,0.7813019737360598,2.751289754940409,4.4139732783427705,5.778985907219575,-5.999999833048289,-5.999642776110006,5.999998571526002,1
11016.0,432.877197265625,1.0,0.7387617020782942,0.6938775509767021,0.9731878615686922,0.7677667409242231,2.465938921898006,5.1696984210777135,5.908472100158954,-5.99999991488595,-5.996713108109321,5.999999917554758,1
12296.5,445.1787132024765,1.024,0.7796911388827786,0.7685312499519668,0.9783196753140011,0.7823574160212382,2.7632269599155315,5.703916739651851,5.985415762492431,5.999999999651922,5.999952191724658,-5.999999997312713,1
12512.5,441.6639943122864,0.9765625,0.8060648121168069,0.782031249951123,0.9809878478258731,0.7965561519389476,4.141198079340567,5.237477477747575,5.985725543050768,-5.999999995740464,-5.999937304086105,-5.999999996057008,1
