prop_black,mean_b,mean_g,mean_r,std_b,std_g,std_r,prop_dark_otsu,label
0.1507568359375,54.3192138671875,56.623779296875,58.13525390625,41.973489668228325,42.30025511722761,42.76529123150244,0.84552001953125,1
0.11846923828125,69.49273681640625,72.51361083984375,74.597412109375,57.808189839161535,58.97249309379894,58.962242603831946,0.75177001953125,1
0.22479248046875,71.51849365234375,72.99176025390625,77.02130126953125,64.27980692941804,65.91921394084763,65.76304749541967,0.71368408203125,1
0.5618896484375,57.40081787109375,59.12872314453125,59.30120849609375,52.9064662098269,54.50011284374527,54.28536778696539,0.77496337890625,1
0.1171875,65.482421875,67.9296875,69.82867431640625,51.882196023797114,53.231379589009514,52.872028724420275,0.74920654296875,1
0.51971435546875,59.059326171875,60.2659912109375,61.722412109375,56.89014775904485,58.273013205184796,58.469235163357304,0.75323486328125,1
0.06549072265625,73.5947265625,76.708740234375,79.8487548828125,56.393088938303045,58.127244007211694,58.30476926508801,0.68267822265625,1
0.56689453125,58.1219482421875,62.248291015625,64.98504638671875,57.25174645699664,59.42460610349836,59.26394081711582,0.726318359375,1
0.28070068359375,65.91815185546875,67.5648193359375,67.56890869140625,57.144525371072454,58.866359152405025,58.61350198438495,0.74530029296875,1
0.17852783203125,63.1268310546875,65.02154541015625,67.57452392578125,53.61541132782921,55.08944774709997,54.26779628621943,0.77801513671875,1
0.5858154296875,63.654052734375,66.03790283203125,67.269775390625,63.703226163314575,65.53945664513986,65.25716368084274,0.70623779296875,1
0.29669189453125,57.21038818359375,57.9674072265625,61.11181640625,52.543546969354836,53.5897699161346,53.671262705945985,0.7984619140625,1
0.3243408203125,57.9114990234375,58.35394287109375,60.74365234375,51.12297859121752,52.959722500728404,52.90028031091031,0.79296875,1
0.24603271484375,60.46588134765625,62.6219482421875,65.91986083984375,56.718978632283545,58.62006614627294,58.4456951228968,0.77166748046875,1
0.617919921875,59.77325439453125,62.83319091796875,64.26702880859375,58.71724623045117,61.1645026242601,60.96515035191652,0.73175048828125,1
0.0751953125,65.25213623046875,69.40216064453125,71.48541259765625,51.62765853737465,52.18344691146881,52.91032136118274,0.74188232421875,1
0.0299072265625,69.64166259765625,72.05767822265625,75.88775634765625,56.05976359916587,57.29294650835607,57.02901567965076,0.765625,1
0.46551513671875,75.88775634765625,77.32171630859375,77.64154052734375,66.91705863107825,68.39676710969745,68.2500812762066,0.6868896484375,1
0.45562744140625,72.5958251953125,73.03009033203125,75.7733154296875,65.46300203848979,66.63760716600049,66.97244565779894,0.684326171875,1
0.28692626953125,62.63214111328125,64.44927978515625,67.0982666015625,55.24225540191352,56.85942859229785,57.11753200914446,0.7537841796875,1
0.59686279296875,59.69439697265625,62.3939208984375,64.50262451171875,59.292998908662454,61.14348480851332,61.50053883740878,0.72784423828125,1
0.207275390625,72.4735107421875,75.0555419921875,79.06097412109375,62.43879449576878,63.28355872369649,62.93379345643097,0.6983642578125,1
0.16278076171875,62.371337890625,64.54925537109375,66.5562744140625,50.29423604609229,51.51649003749594,51.79509218450392,0.778076171875,1
0.59735107421875,59.70611572265625,60.25177001953125,61.90008544921875,59.43369320830724,60.79318068994444,60.265049460828756,0.7781982421875,1
0.23211669921875,67.3145751953125,68.35284423828125,71.5987548828125,60.84625915686185,63.00384858862725,62.96037582663348,0.74530029296875,1
0.5816650390625,55.8502197265625,57.86181640625,59.97454833984375,53.28694894788382,55.81468773726572,55.769872782024095,0.7313232421875,1
0.377685546875,59.44366455078125,60.31640625,63.07891845703125,55.44660649688389,57.05079168093023,57.381771156328874,0.78582763671875,1
0.08502197265625,68.21209716796875,71.06689453125,71.84112548828125,54.39642176491479,55.30519498658784,54.72099501572153,0.7723388671875,1
0.46795654296875,73.39581298828125,75.00457763671875,75.01519775390625,63.42281914907748,64.82058446175266,64.82309592737998,0.693115234375,1
0.62445068359375,59.0848388671875,60.53875732421875,62.7935791015625,59.971259837260185,62.70666193471647,62.66613850259764,0.71533203125,1
0.34857177734375,66.190673828125,67.30126953125,69.989013671875,60.19092868880622,61.0345575888609,60.632605647306995,0.70855712890625,1
0.255859375,73.228271484375,76.33160400390625,79.48553466796875,65.81697750483237,67.69389261865966,67.86146911151364,0.70428466796875,1
0.45623779296875,61.69573974609375,62.694580078125,63.5792236328125,57.79982138352526,58.93163809594403,58.73378119697496,0.7657470703125,1
0.05548095703125,73.80615234375,77.440673828125,80.513916015625,64.13136939340735,65.96912856605509,65.40126893432198,0.72381591796875,1
0.25439453125,61.4932861328125,65.334228515625,67.55853271484375,51.09880593144325,53.09097127339514,53.22460324255638,0.720947265625,1
0.19317626953125,74.25555419921875,76.56884765625,79.35980224609375,61.90077439944092,63.64837293433139,63.18870352974088,0.69195556640625,1
0.1673583984375,76.4984130859375,78.25982666015625,79.62762451171875,61.014329551078745,61.688165344129345,61.739732952693814,0.673095703125,1
0.2432861328125,62.99005126953125,64.5589599609375,67.56512451171875,56.98462101629192,57.93715922644826,58.20977547582889,0.75830078125,1
0.134033203125,70.2874755859375,72.1175537109375,72.3214111328125,57.81887738789871,58.911474813645555,58.737030778951144,0.75140380859375,1
0.19830322265625,69.20599365234375,72.32745361328125,73.35491943359375,58.15177882558742,59.32960960917612,59.26358128617968,0.72979736328125,1
0.4273681640625,63.07843017578125,66.992431640625,69.75347900390625,58.343952016392585,60.451244570014325,60.63471918996691,0.69171142578125,1
0.10064697265625,66.0992431640625,69.78900146484375,74.59075927734375,49.70655628494544,50.249506601559716,49.971811537110106,0.744873046875,1
0.15289306640625,75.97076416015625,77.34893798828125,76.6204833984375,62.18893538114226,63.01733359631243,62.38195305341532,0.72393798828125,1
0.55877685546875,66.91107177734375,71.24267578125,72.664794921875,63.785120453620955,66.62842297483584,66.37098284731137,0.6927490234375,1
0.05718994140625,66.9105224609375,69.34796142578125,69.88946533203125,51.688033048004115,52.66964271907264,52.392423045096855,0.79254150390625,1
0.18115234375,58.27264404296875,60.79840087890625,60.72137451171875,47.75490115851385,48.827899448293444,48.56961636610445,0.79290771484375,1
0.24029541015625,73.044677734375,77.68402099609375,78.08245849609375,63.150650968673624,64.9143023452329,64.34916217608735,0.705078125,1
0.4210205078125,61.16143798828125,62.40234375,65.91644287109375,55.83698305375633,57.93038537909875,57.76264669039037,0.74249267578125,1
0.271240234375,63.18792724609375,65.17291259765625,66.01739501953125,55.58227948918123,56.80733931424742,56.70494303067868,0.76025390625,1
0.322265625,64.04205322265625,66.0421142578125,66.85430908203125,56.89769358880624,58.27212611913158,58.14994804178152,0.75714111328125,1
0.52825927734375,61.9962158203125,62.99920654296875,63.46795654296875,58.977670234300724,60.239134757265724,59.75844379711372,0.7611083984375,1
0.45751953125,59.118408203125,59.5350341796875,63.536865234375,55.681536340721216,56.28184314086396,56.28128998070313,0.76434326171875,1
0.6695556640625,56.8233642578125,56.8433837890625,57.8353271484375,58.26815516437683,58.980649780338204,58.883896057268565,0.78521728515625,1
0.614501953125,57.74127197265625,58.9901123046875,60.40924072265625,58.28249530123376,60.04843849518524,59.76616270231698,0.73150634765625,1
0.42974853515625,59.28704833984375,60.83258056640625,64.16131591796875,55.36681159679618,57.53123714634272,57.5015702496768,0.7611083984375,1
0.55224609375,67.16180419921875,68.8824462890625,69.20977783203125,63.81736065571242,64.76137067203224,64.87007372011068,0.71966552734375,1
0.3094482421875,52.35321044921875,53.76220703125,56.8714599609375,44.80120816041091,45.02579796987862,45.316225126161164,0.7904052734375,1
0.46136474609375,71.42230224609375,72.22625732421875,73.25335693359375,65.49529084762726,66.9011915088141,66.26548928754775,0.71337890625,1
0.17755126953125,69.98553466796875,73.4287109375,75.6871337890625,62.43558573792483,63.8896824558933,63.87280329276492,0.72943115234375,1
0.538330078125,64.47198486328125,68.1529541015625,69.3404541015625,59.94456114979221,61.83729551623005,61.64357117633531,0.6951904296875,1
0.66192626953125,49.427978515625,51.61151123046875,53.15869140625,49.56706550551145,52.50213924967586,52.37026462452018,0.76434326171875,1
0.117919921875,76.093017578125,78.587890625,78.639404296875,59.93346135601524,60.387532988791754,60.28860925818212,0.711181640625,1
0.424560546875,68.65496826171875,71.13018798828125,70.09393310546875,62.173282046735,63.69301188131622,62.631005491968416,0.71990966796875,1
0.40570068359375,62.02587890625,66.28936767578125,68.91278076171875,56.59865634110185,59.3814198358317,58.55908159990221,0.7149658203125,1
0.2725830078125,61.131591796875,63.16485595703125,65.0562744140625,53.71404382385946,54.56399766839303,54.43223466918244,0.776123046875,1
0.108154296875,77.740478515625,81.02447509765625,83.45245361328125,60.966146369041034,62.4140498779001,62.44763869201379,0.69305419921875,1
0.3756103515625,64.505126953125,65.18316650390625,68.1796875,57.37695073518178,58.03701827764061,58.31035476778143,0.72149658203125,1
0.3043212890625,79.24969482421875,79.56610107421875,83.56610107421875,71.87123355385903,72.28552868323766,72.28552868323766,0.6851806640625,1
0.15679931640625,64.32952880859375,66.19342041015625,71.07861328125,57.97240337310633,58.772288434783114,58.061725654407105,0.74981689453125,1
0.27398681640625,74.15545654296875,76.6551513671875,77.10137939453125,65.78750111896706,66.76458631393179,66.40525854444874,0.71368408203125,1
0.476318359375,50.07122802734375,53.2684326171875,55.90960693359375,47.15043548796596,48.36517119529654,48.37741177664248,0.7965087890625,1
0.29437255859375,80.36859130859375,80.94927978515625,84.61737060546875,69.53544451756832,70.50595385859684,69.9366143230361,0.6671142578125,1
0.60906982421875,61.14935302734375,63.046630859375,65.11627197265625,60.6424344359439,63.40790872627417,63.51009042513515,0.71246337890625,1
0.4661865234375,70.19854736328125,71.864013671875,72.99359130859375,65.68868428061832,66.95560317688926,66.9875532868193,0.7181396484375,1
0.49615478515625,65.82318115234375,67.21917724609375,69.202392578125,61.48533331716156,63.09830806271879,63.02935342909391,0.7298583984375,1
0.059326171875,79.2908935546875,81.7540283203125,81.5662841796875,60.96199808111118,61.74233861634659,61.511584679366685,0.7127685546875,1
0.1268310546875,78.29156494140625,80.92144775390625,80.29376220703125,63.892932117354825,64.98781056043637,64.75674656542263,0.69415283203125,1
0.4556884765625,65.728759765625,69.25408935546875,70.9676513671875,60.99211325188338,62.79053818974664,62.46293571656379,0.71368408203125,1
0.35870361328125,61.3267822265625,64.31231689453125,69.2811279296875,54.65192169019394,56.09124345595072,56.72182602107653,0.72479248046875,1
0.3558349609375,64.31243896484375,64.09027099609375,66.77557373046875,54.224173238844465,55.359595223196585,55.2851604091263,0.71337890625,1
0.1396484375,61.4884033203125,63.37103271484375,64.01202392578125,51.85216329309,52.583544420346435,52.79302562039495,0.8006591796875,1
0.6558837890625,56.5838623046875,56.5274658203125,57.99822998046875,55.429357035877004,56.79639229956338,56.367373715837935,0.76708984375,1
0.4971923828125,59.04144287109375,61.4036865234375,63.6031494140625,54.8942124838923,57.412093138623526,57.09350501831626,0.74420166015625,1
0.4710693359375,60.8394775390625,61.7828369140625,65.131103515625,57.82555797734335,59.324227538220896,59.42243396687717,0.74951171875,1
0.66229248046875,48.7808837890625,50.4542236328125,51.820556640625,50.59315487412654,52.2936290282677,52.03957471207455,0.78814697265625,1
0.6026611328125,61.884521484375,63.0972900390625,63.3653564453125,58.38866583936896,59.9958977477824,59.92000637585022,0.74810791015625,1
0.634033203125,52.86248779296875,55.1815185546875,56.55316162109375,53.91828623835515,56.36796666767996,56.176923938722766,0.7303466796875,1
0.65496826171875,55.395263671875,56.55126953125,57.74713134765625,54.715179531112604,55.90489127532114,55.55224864411267,0.762451171875,1
0.2518310546875,64.07794189453125,65.79168701171875,66.03192138671875,56.15091069812711,56.96026941416332,56.96141395502344,0.78228759765625,1
0.222412109375,68.01190185546875,69.97216796875,72.50494384765625,57.08836324689225,58.58578138970324,58.74940554030841,0.738037109375,1
0.40838623046875,73.57855224609375,75.55517578125,75.70660400390625,64.58442918096104,65.79733423142072,65.81610875181609,0.6884765625,1
0.57733154296875,66.23846435546875,69.0147705078125,70.0029296875,62.14771680117321,64.95549502980079,65.09467163752052,0.6805419921875,1
0.27471923828125,61.1297607421875,62.811279296875,65.6197509765625,54.45637999634236,55.366673503894354,55.17748299288556,0.7623291015625,1
0.31195068359375,62.32025146484375,63.41033935546875,63.33514404296875,56.16591949509715,57.11342447195873,57.007095015302646,0.7828369140625,1
0.3453369140625,74.9454345703125,77.06207275390625,79.448974609375,67.39764701675522,69.08604390117173,68.82146380878942,0.6873779296875,1
0.4544677734375,64.99151611328125,66.123291015625,67.93768310546875,61.32783430501355,62.750994525775475,63.383791040788275,0.75604248046875,1
0.35162353515625,62.03021240234375,63.69940185546875,63.20623779296875,56.23021898545435,57.3810455151163,56.84522643299827,0.791748046875,1
0.23883056640625,73.07421875,74.54815673828125,73.7918701171875,60.70687013362572,61.51710235455205,60.95905381892632,0.71478271484375,1
0.6148681640625,59.12158203125,60.30145263671875,61.76361083984375,59.98632850456939,62.11574757275854,61.75627985961067,0.7078857421875,1
0.12396240234375,71.791259765625,73.36669921875,74.4710693359375,57.71607674148179,58.356896738237744,57.44108006158726,0.71392822265625,1
0.56353759765625,60.71044921875,61.079345703125,63.67742919921875,57.17313812311755,58.84337184691308,58.63322223234891,0.7427978515625,1
0.68756103515625,47.55926513671875,48.71099853515625,49.443359375,51.18049930518405,52.79114339014144,52.51510747888923,0.7686767578125,1
0.44635009765625,68.75860595703125,70.47015380859375,70.8515625,62.81475736700872,64.43700717277724,64.02100647459028,0.7069091796875,1
0.50457763671875,69.890625,70.86798095703125,73.76861572265625,66.65963606319889,67.78393580559123,68.13433396411949,0.71392822265625,1
0.55230712890625,70.25787353515625,72.155517578125,74.01666259765625,65.67390359977725,67.52945218877247,67.15613387171808,0.68389892578125,1
0.52520751953125,56.48211669921875,60.07489013671875,62.1585693359375,54.696217363355466,56.76641479772132,56.24892904626397,0.74017333984375,1
0.28326416015625,62.47564697265625,64.0931396484375,66.93731689453125,58.26795690976192,59.731216539618245,59.54313602657379,0.76837158203125,1
0.17572021484375,71.42144775390625,74.3819580078125,74.94781494140625,57.31597425447766,58.26141780260184,58.571712721365685,0.6865234375,1
0.631103515625,51.07696533203125,53.17578125,54.24310302734375,51.2934933269837,53.316282328231694,52.73469717531336,0.76507568359375,1
0.10321044921875,65.37286376953125,67.71746826171875,70.75732421875,55.983669175113825,56.09451229057656,55.47994336945285,0.77911376953125,1
0.64520263671875,54.71429443359375,57.63018798828125,57.71630859375,56.70190198947347,58.6628313129379,58.848836100614236,0.7398681640625,1
0.38470458984375,60.27130126953125,62.3126220703125,62.803955078125,52.70453963058526,53.739020925024455,53.99938755604243,0.7406005859375,1
0.17205810546875,70.874755859375,72.80511474609375,72.65179443359375,59.325489739660405,60.05014421323881,59.882352558187414,0.73919677734375,1
0.39990234375,61.56317138671875,64.8426513671875,68.931396484375,58.85668951765349,60.72933211796166,60.128371629436664,0.7276611328125,1
0.3201904296875,59.56597900390625,60.99627685546875,64.45928955078125,53.12919369746654,54.77542751346379,54.514898854822356,0.77764892578125,1
0.513916015625,71.244384765625,74.432861328125,76.89276123046875,65.31557889507549,67.25205208747808,67.30753384755141,0.66168212890625,1
0.54132080078125,62.33319091796875,64.171630859375,65.33551025390625,60.58592798536092,62.04577983071238,62.30846270896659,0.7479248046875,1
0.50836181640625,63.65057373046875,65.57537841796875,66.50555419921875,60.36740161014939,61.51839062020685,61.48981149258029,0.73284912109375,1
0.357177734375,70.06390380859375,72.144775390625,73.02001953125,62.66902149913238,63.90400486618841,63.99256254544297,0.69769287109375,1
0.543701171875,62.79486083984375,64.03094482421875,63.94671630859375,57.73182373807525,58.596077719896364,58.4948104686749,0.7467041015625,1
0.5926513671875,59.87896728515625,62.153076171875,62.378662109375,58.755710011811566,60.563749707420726,60.46813265808166,0.693115234375,1
0.36151123046875,65.13848876953125,65.82305908203125,68.36785888671875,60.91412651145613,62.23758487216661,62.023789260524815,0.756103515625,1
0.3240966796875,65.22589111328125,66.62982177734375,66.40350341796875,58.77445830698195,60.35035641446538,60.02887460269355,0.75994873046875,1
0.355224609375,55.7435302734375,57.54827880859375,59.01043701171875,52.04599330946062,53.61026292816473,53.15458000898951,0.8072509765625,1
0.58624267578125,64.75,65.4327392578125,65.63128662109375,61.723119900677716,63.24693701217671,62.81564416225017,0.73876953125,1
0.66033935546875,49.5677490234375,52.26739501953125,53.73260498046875,53.162796066946676,54.6867564360273,54.88984749308096,0.7882080078125,1
0.3748779296875,68.34637451171875,69.8748779296875,72.32098388671875,62.94985822988385,64.99202057193028,65.1514756502342,0.7249755859375,1
0.49725341796875,65.923828125,67.72222900390625,68.46075439453125,62.37547210331224,63.59281559519527,63.770239762084174,0.741943359375,1
0.2869873046875,67.8243408203125,69.8311767578125,70.4427490234375,56.34911756276749,57.38720096546265,57.43551405759382,0.71478271484375,1
0.2728271484375,73.13763427734375,75.99737548828125,79.74444580078125,62.008446215177365,63.3252773573814,63.05727386484533,0.65777587890625,1
0.15667724609375,69.185791015625,71.67059326171875,71.92431640625,60.14754322753248,60.965178605752016,60.81407178982262,0.74169921875,1
0.63916015625,58.8809814453125,59.3800048828125,60.46636962890625,58.07095517195873,59.394428405246174,58.926766916508456,0.76507568359375,1
0.63299560546875,53.98126220703125,56.3299560546875,58.16632080078125,56.08064852193855,58.38497193080896,58.26367015348852,0.75689697265625,1
0.24951171875,72.34637451171875,74.95172119140625,74.95367431640625,62.65487711081916,63.643934058922575,63.50529774533781,0.7200927734375,1
0.5242919921875,76.2978515625,77.375244140625,76.9853515625,67.13838888434678,68.71896893751337,68.48592415166532,0.6571044921875,1
0.156494140625,62.46954345703125,64.9600830078125,67.74639892578125,53.25759234805391,54.52517868595478,54.53857808453972,0.75836181640625,1
0.53875732421875,67.67669677734375,69.74090576171875,71.36956787109375,65.08964036720198,66.2247810679651,65.97204333737274,0.69647216796875,1
0.6468505859375,54.49798583984375,56.61724853515625,57.6190185546875,57.277438420357505,58.8601168227721,58.59999545559829,0.75616455078125,1
0.28839111328125,70.1259765625,71.4365234375,71.25048828125,59.89351613833932,61.35851057787655,61.107989666890276,0.71466064453125,1
0.21307373046875,68.724609375,70.18218994140625,73.04229736328125,60.002740129844064,62.10376014469983,62.26687757911577,0.73675537109375,1
0.0029296875,84.13018798828125,89.76708984375,94.51641845703125,58.76561840944702,59.00415294182735,56.68131382457168,0.72637939453125,1
0.588134765625,67.95733642578125,69.34307861328125,68.42413330078125,66.21232676370742,67.346192746407,66.7895316219766,0.72149658203125,1
0.4661865234375,76.78790283203125,78.14019775390625,80.26202392578125,69.25150359129123,71.06217403426747,71.07796361960558,0.66754150390625,1
0.4998779296875,64.19171142578125,67.65045166015625,68.287109375,61.76093832736741,63.59644839208412,63.64851346613662,0.70330810546875,1
0.592041015625,56.48028564453125,58.969482421875,59.7530517578125,55.44805491594251,57.45995269232292,57.05374815623471,0.7152099609375,1
0.67340087890625,51.86285400390625,52.54278564453125,52.48199462890625,52.19451489211689,52.9499540347227,52.89416686835361,0.81317138671875,1
0.34710693359375,57.7452392578125,60.3992919921875,61.9381103515625,50.68444055088729,51.43436721063165,51.327376590277495,0.76287841796875,1
0.62542724609375,59.21563720703125,62.6593017578125,63.71697998046875,60.41257037476844,62.381609658102725,62.47388254897212,0.74420166015625,1
0.237060546875,63.707275390625,64.43145751953125,66.594970703125,56.815178281877316,58.62894829600441,58.57909620176422,0.77008056640625,1
0.410888671875,63.7342529296875,65.09564208984375,64.4439697265625,58.4654610878369,59.69335761958146,59.31589706636954,0.7694091796875,1
0.623779296875,55.7755126953125,57.22491455078125,60.14923095703125,57.78537599334473,59.48097768131687,59.58969312312476,0.7633056640625,1
0.2913818359375,68.8328857421875,70.35748291015625,72.8162841796875,61.165279637850084,63.18484130945473,63.314030386714975,0.727783203125,1
0.2503662109375,64.34771728515625,66.65374755859375,66.76641845703125,50.8591158155277,51.99521715317106,51.858105708279254,0.701171875,1
0.59063720703125,61.7020263671875,62.8551025390625,64.0987548828125,60.128593121223,61.22680624185273,61.623117272936284,0.73529052734375,1
0.61114501953125,54.10467529296875,57.56207275390625,59.51654052734375,55.531035387678244,57.20160818547388,57.122277268989635,0.75115966796875,1
0.5843505859375,66.37408447265625,67.63323974609375,67.7005615234375,64.9737468749901,65.42244555893832,65.32606905008332,0.724609375,1
0.609375,59.644775390625,61.016845703125,62.287109375,58.1430523634006,59.460282785382034,59.31007523398933,0.74005126953125,1
0.60369873046875,58.0147705078125,59.39691162109375,58.662841796875,57.347367917171326,58.27232981110554,57.78141031557644,0.78997802734375,1
0.45751953125,68.159423828125,70.227783203125,70.01513671875,60.938166855806806,62.01079338044103,61.840695512467214,0.7000732421875,1
0.21917724609375,69.29852294921875,71.44879150390625,72.60552978515625,58.37573969658122,59.212097167150866,58.9122114124356,0.72344970703125,1
0.260498046875,67.07208251953125,68.61749267578125,70.02862548828125,58.338535786593575,59.43117604996619,59.2749689725326,0.73907470703125,1
0.23199462890625,79.17559814453125,80.07330322265625,79.56549072265625,67.67512087256185,68.64971421565755,68.16957299021588,0.70123291015625,1
0.6318359375,59.862548828125,61.57806396484375,61.4263916015625,60.56331957123759,61.842080177066876,61.704018825563985,0.74114990234375,1
0.60809326171875,55.226318359375,58.4578857421875,60.6888427734375,55.755315449727725,57.027011262196304,57.01686768590158,0.7440185546875,1
0.5224609375,55.6187744140625,56.60345458984375,56.935791015625,54.959954607077336,56.14317147612736,56.086854583664596,0.79229736328125,1
0.15374755859375,74.6668701171875,77.78680419921875,80.5782470703125,63.36386282710203,64.47959698187529,64.739941231648,0.70849609375,1
0.52276611328125,65.16015625,68.03271484375,69.12603759765625,62.6283076282749,64.98203368026715,64.74509660919608,0.70599365234375,1
0.44610595703125,69.4937744140625,73.47210693359375,75.347412109375,63.28863641545785,65.30210146964527,65.1454064578665,0.6844482421875,1
0.4024658203125,55.17486572265625,57.55047607421875,59.25665283203125,53.03854293554013,53.81897387758563,53.82999462398581,0.79022216796875,1
0.5760498046875,60.890380859375,62.64501953125,62.8013916015625,59.5021577967735,60.794294588323055,60.50202054684575,0.75189208984375,1
0.43035888671875,77.37408447265625,79.35455322265625,81.56097412109375,70.46813774516934,72.79908146554563,72.60574819412325,0.6707763671875,1
0.362548828125,63.13043212890625,66.4466552734375,67.57366943359375,55.43565598732376,56.76376451537843,56.66312973227601,0.7091064453125,1
0.19403076171875,57.93170166015625,59.76910400390625,59.53948974609375,47.658472395771284,48.72966918835954,48.52220696227286,0.820556640625,1
0.49627685546875,76.33380126953125,78.2978515625,79.5848388671875,68.71366202353877,70.24932860328518,70.05105824576093,0.66180419921875,1
0.38507080078125,62.091796875,64.166748046875,65.23358154296875,55.25547352601134,55.58928279876483,55.54782605299298,0.7139892578125,1
0.35711669921875,72.01837158203125,73.067138671875,74.73223876953125,64.42208792019002,65.89346785289106,65.73708728149954,0.70166015625,1
0.58880615234375,63.33721923828125,64.6982421875,64.55975341796875,61.91505463701752,62.82197831033466,62.711272550632124,0.7490234375,1
0.25,62.10699462890625,63.24212646484375,64.99493408203125,54.861304970866456,55.53679281979304,55.08537329274731,0.7791748046875,1
0.29156494140625,79.47760009765625,80.81103515625,80.46630859375,65.73780844523093,66.6156564838342,66.36794731868234,0.66015625,1
0.65838623046875,52.71875,55.40460205078125,55.3489990234375,55.863526943598224,57.51991040993738,57.396678370467484,0.75299072265625,1
0.08184814453125,79.03326416015625,81.51568603515625,80.68829345703125,64.01332090556566,64.2910480959552,63.73226388287599,0.71478271484375,1
0.62451171875,57.21624755859375,59.846923828125,59.60479736328125,59.82014916623617,61.475480855350305,61.09877799748606,0.73046875,1
0.5535888671875,66.4814453125,68.43023681640625,68.989013671875,63.26285629639448,64.3498928306564,64.39418802629798,0.72064208984375,1
0.540771484375,58.375732421875,60.77813720703125,62.72308349609375,58.0420490250815,60.00968678353627,59.44983392142505,0.76416015625,1
0.168701171875,64.27227783203125,65.99481201171875,66.282958984375,51.48224481591775,52.15731055073257,51.703161714574804,0.78729248046875,1
0.23345947265625,69.63909912109375,70.97930908203125,72.45684814453125,58.611856053099004,59.226339381019976,59.177902454327764,0.7279052734375,1
0.1983642578125,65.873291015625,67.856689453125,69.620849609375,53.13586455549435,54.183774689718845,53.852070099167626,0.71923828125,1
0.64642333984375,56.99481201171875,59.3155517578125,59.893798828125,61.954959658670056,63.7607827303965,62.982259140398256,0.73883056640625,1
0.4254150390625,58.480224609375,60.86920166015625,62.2213134765625,55.00470038995407,55.89603293393302,55.89364088726153,0.74713134765625,1
0.10748291015625,75.54217529296875,79.11517333984375,80.4107666015625,61.419405028200174,62.359908261972556,62.37015493690655,0.7218017578125,1
0.640625,52.15911865234375,53.54071044921875,53.40399169921875,50.873433263504,51.983881195835714,51.7738948946516,0.80072021484375,1
0.59423828125,51.24151611328125,53.57061767578125,53.88714599609375,53.30493844333275,54.70117367859434,54.607612595033586,0.8017578125,1
0.6513671875,57.5867919921875,59.39166259765625,59.22528076171875,57.69693082413563,59.29260406489426,59.02158050970472,0.76953125,1
0.309814453125,56.65386962890625,59.0928955078125,60.6480712890625,49.21088856777012,49.68717239784709,49.8437039448337,0.774169921875,1
0.58941650390625,62.44775390625,65.51434326171875,67.4122314453125,64.05725839710517,65.40265375724132,65.39801695675581,0.733642578125,1
